index	Transcript	AAOL	AAOJ	AAOF	AAOD	AAOC	AAOB	AAO6	AAO4	AAO3	AANV	AANR	AANJ	AANI	AAM4	AAM3	AAM2	AALZ	AALY	AALX	AALW	AALT	AALS	AALR	AALQ	AALP	AALO	AALN	AALG	AALF	AAL7	AAL5	AAKM	AAKL	AAKH	AAKD	AAHT	AAHN	AAHL	AAHG	AAHC	AAHA	AAH8	AAH4	AAH3	AAH2	AAH0	AAGZ	AAGX	AAGW	AAGV	AAGT	AAGS	AAGP	AAGO	AAGN	AAGM	AAGK	AAGJ	AAGG	AAGF	AAGE	AAGC	AAGA	AAG9	AAG8	AAG7	AAG6	AAG5	AAG3	AAG0	AAFZ	AAFY	AAFV	AAFO	AAFN	AAFM	AAFL	AAFJ	AAFI	AAFH	AAFE	AAF8	AAF6	AAF4	AAF1	AAEX	AAEW	AAAL	AA61	AA4L	AA1I	AA1H	AA1G	AA0N	AA0H	AA0F	AA0E	AA0D	AA0B	AA06	AA05	A9T9	A9SE	A9D6	A9D5	A94I	A94D	A912	A90Y	A90W	A90S	A90Q	A90P	A8S3	A8S2	A8JY	A8JX	A8JW	A8JP	A8H5	A8H4	A8H1	A8G4	A8D5	A8AE	A8AD	A8AC	A8AB	A8AA	A8A9	A8A8	A89B	A84Y	A84X	A84W	A7V5	A7V4	A7V3	A7U4	A7U3	A7U2	A76C	A6J6	A6IS	AAKO	AAKG	AAHP	AAGY	AAGI	AAFG
SPRR2B	SPRR2B-001	0.0	0.0	0.0	4.53826	0.0	0.0	0.0	0.307019	0.05045	0.0	0.820945	0.0	0.0	0.0	0.0	0.0	0.07445689999999999	0.0	0.28432199999999996	0.0	0.0	0.0	0.052403599999999995	0.0	0.0	0.0	0.0	0.324825	0.0	0.0	0.0	0.0	0.0	0.052675099999999996	0.0	0.0	0.0607054	0.0	0.0	0.56333	0.0	0.0	0.0630707	0.0	0.0	0.0	0.403276	0.14910299999999999	0.0	0.7589819999999999	0.0	0.0	0.0850738	0.08301460000000001	0.0	0.0	0.0	0.0	0.0	0.0603174	0.0	0.0	1.12981	0.0	2.12316	0.0	0.22388899999999998	0.0	0.0	0.056586000000000004	0.0	0.0	1.61316	2.37165	0.0	0.07432430000000001	3.1152900000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.062109500000000005	0.0	0.0	0.0880556	0.647848	0.0	0.0	0.05136469999999999	0.18941	0.0	0.0	0.0	0.0	0.0	0.0434268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.062704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14971099999999998	0.0	0.0	0.0	0.0	0.0	0.268952	0.0	0.0688856	0.0426712	0.0	0.0	0.0	57.1522	0.0	0.101214	0.78628	0.0	0.0	0.056493499999999995	0.0	0.0	0.0	0.59592	0.308456	0.0	0.0	0.0	0.524235	0.0
SPRR2E	SPRR2E-002	0.0	0.0	0.0	0.144862	0.14915	0.0	0.0	0.0392744	0.0	0.0	0.126063	0.0	0.0	0.0	0.0	0.0	0.0	0.0653235	4.80593	0.0	0.5347430000000001	0.0	0.050288099999999995	0.0	0.0	0.0	0.0	0.055499099999999996	0.0348754	0.0	0.0	0.0	0.0	0.0	0.130821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0506515	0.201215	0.0	0.0	0.05330940000000001	3.11212	0.0	2.0712	0.0	0.0	0.0	0.03564969999999999	0.0	0.0	0.0	0.0	0.0984222	0.0	0.0	0.0	0.041692400000000004	0.0	0.11929400000000001	0.0	0.41415100000000005	0.0	0.050730000000000004	0.0	0.0	0.0	0.0560688	0.060786900000000005	0.0	0.0	0.406587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07158389999999999	0.0742188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.780561	0.0692821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.108386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0430873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07933480000000001	0.0	0.0	0.0459301	611.7	0.0526183	0.0	0.0	0.0	0.0	0.0495327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01956835	0.0401661	0.0
SPRR2E	SPRR2E-001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPRR2F	SPRR2F-001	0.0	3.0004	0.0	7.7934600000000005	0.380658	0.10660499999999999	0.0342244	0.34870100000000004	0.0	0.0	1.8949	0.0	0.719949	0.029935000000000003	0.341281	0.0	0.0	4.048300000000001e-09	0.8174680000000001	0.46952200000000005	0.08883289999999999	0.155245	0.246757	0.132804	0.0	0.0850342	0.650436	0.656301	2.5173900000000002	0.0	0.0	0.0	0.0899593	0.044898099999999996	0.0	0.0	0.0	0.0	0.0	0.426834	0.105886	0.0	2.08501	13.2433	0.49073500000000003	0.0	19.4845	0.45225699999999996	0.0	0.056802599999999995	0.0454625	0.17085899999999998	0.15645799999999999	0.139706	0.0	1.5574	0.379027	0.0	0.0973145	0.0802858	0.0	0.0461802	0.918517	0.0	1.1969100000000001	0.0906362	0.24305300000000002	0.0	0.0	0.0	0.47041499999999997	0.0	5.88501	1.1606299999999998	0.0	0.09574060000000001	2.0944700000000003	0.313098	0.0471919	0.0	0.134294	0.188539	0.0310957	0.105268	0.0	0.0	0.0	2.2679	2.1110700000000002	0.0	0.0439759	0.309985	0.0	0.0	0.0	0.0	0.0	0.0388588	4.30029	0.0	0.0	0.0	0.0518739	0.0475014	0.0	0.0	2.28876	0.0	0.0427098	0.0	0.053259400000000005	0.0	0.0	0.044041699999999996	0.0	0.0289322	0.0	0.0	0.0	0.0	0.0423814	0.051722300000000006	0.16910999999999998	0.0	0.0	0.0	0.461791	0.0706164	0.43090900000000004	2.03045	0.0	0.0	0.0	1.51072	0.563063	0.0	0.224043	0.0	0.0	6.36193	0.0	0.0	0.026987200000000003	0.353116	0.200054	0.0476257	0.02128005	0.1335515	0.6367505	0.0
SPRR2C	SPRR2C-001	0.0	0.0	0.0	0.0	0.32834800000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.210004	0.0	0.0	0.0	0.0	0.0	0.0	3.6889199999999995	0.0	0.526051	0.0	0.0	0.0	0.0	0.571312	0.0	0.0	0.20655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.198722	0.0	0.419534	0.0	0.0	0.0	0.353985	0.0	0.0	0.0	0.359921	0.0	0.0	0.0	6.754589999999999	0.0	0.0	0.0	0.551797	0.338945	0.0	0.0	0.0	0.7451270000000001	0.0	0.0	0.479446	0.383266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.540989	0.0	0.0	0.0	0.0	0.36593200000000004	0.70201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38146599999999997	0.0	0.350557	0.193399	0.21692199999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.468851	0.0	0.0	0.48520399999999997	0.0	0.0	0.0	0.23963600000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1450825	0.0	0.0
SPRR2G	SPRR2G-001	0.0	0.0	0.0	0.0	0.696754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0634786	0.0	1.8192400000000002	0.533133	0.0	0.08441939999999999	3.26107	0.0	0.767443	0.833467	0.0	0.0	0.116345	0.0	0.0781028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0722135	0.0	0.064276	2.70224	0.0	1.18897	0.0	0.0	0.0	0.0	0.0	0.0	0.56148	0.0	0.06364650000000001	0.36704899999999996	0.152764	1.27621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0627557	0.0	0.0	0.0	0.0	0.0	0.0	0.180662	0.0	0.12448499999999998	0.0	0.05211280000000001	0.0	0.0	0.0	0.0	0.047795599999999994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09746200000000001	0.0438303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.224636	0.0	0.0	0.0	0.0	0.76008	0.0	0.0	0.0	0.0	0.187176	0.0	0.0	0.034185900000000005	4.077369999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	251.449	0.05991509999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.285094	0.0	0.0	0.04115875	0.0
LELP1	LELP1-001	0.148171	0.0	0.0	1.03446	0.0	0.0	0.0482493	1.90572	0.06046030000000001	0.44402700000000006	0.0	0.0	0.0	0.24833000000000002	0.0	0.573684	0.18071600000000002	1.0036	0.0	0.0	4.745830000000001	0.502474	0.0	0.0	0.0622544	0.0	0.588899	0.0	0.0	0.157499	0.0	0.0	0.0	0.63421	0.26719499999999996	0.074887	0.0	0.0467373	0.147128	0.0	0.0	0.47250600000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.061006399999999995	0.238734	0.0	0.162017	0.6684829999999999	0.0	0.0714915	0.0740307	0.173537	0.050296	0.0	0.890232	0.0	0.52386	3.75821	0.0584573	8.89887	0.25965	0.930275	0.0	0.0	0.27360500000000004	0.0	0.13840999999999998	0.07267860000000001	3.6061900000000002	0.0682643	0.176898	113.807	0.0	0.06684010000000001	0.0	7.94907	0.133156	0.043874500000000004	0.07446330000000001	0.0	2.18784	0.160475	0.0892083	0.0	0.0	0.0	0.9341659999999999	0.0	0.0	0.13334400000000002	0.0	0.702009	0.15723800000000002	0.0933778	0.0	0.0	0.0	0.0734316	0.0	0.0	0.0	0.0	0.0	0.0	0.0637072	0.0	0.228336	0.0546722	0.527301	0.233105	0.203671	0.172534	0.0	0.0	0.0454201	0.120164	0.259201	0.0	0.0516882	0.0	0.10883399999999999	0.243432	0.0	0.541856	0.0514605	1.16206	0.0	0.0	0.04857	0.0	0.121018	0.29496700000000003	0.281485	0.0	0.0	0.0	0.0	0.0	0.0	0.1690735	0.04399505	0.119641	0.026816	0.140695	0.02619075
LOR	LOR-001	0.0220487	0.0770348	0.0	0.013750299999999998	0.450538	0.0717395	0.014400399999999999	0.0294173	0.0	0.0	0.033350300000000006	0.0	0.0948291	0.00981581	0.046556099999999996	0.0142753	0.025168799999999998	0.026899799999999998	1.7627	0.061716	0.0	0.0945331	0.0	0.0244583	0.0	0.0	0.0478935	0.020605500000000002	0.0	0.0	0.0142165	0.0	0.0	0.0177231	0.0461589	0.0	0.0206371	0.0	0.023418400000000002	0.0171205	0.0	0.0	0.019640599999999998	0.0357718	0.0215326	0.0	0.0	6.2344800000000005	0.033482599999999994	3.9085400000000003	0.0	0.0	0.040318400000000004	0.0134502	0.0	0.165543	0.0161578	0.11093099999999999	0.020221700000000002	0.044162599999999996	0.0	0.018187000000000002	0.0	0.0323436	0.0247238	0.0	0.383432	0.05791709999999999	0.0	0.038733699999999996	0.0	0.019627099999999998	0.0205513	0.08597819999999999	0.0	0.0245433	0.07371439999999999	1.7536200000000002	0.0	0.0152952	0.0302677	0.0365921	0.0112004	0.0204037	0.0	0.0	0.0149369	0.0	0.0	0.044756699999999996	0.060508400000000004	0.053651	0.0	0.0	0.0262113	0.0185766	0.021315599999999997	0.401594	0.042701300000000005	0.0536976	0.0	0.060145000000000004	0.0	0.0186739	0.0169321	0.0	0.0827315	0.0412782	0.0332342	0.017325099999999996	0.166871	0.0	0.015025299999999998	0.0165761	0.0312703	0.0	0.0143625	0.0	0.0276584	0.024409599999999997	0.033418199999999995	0.029314	0.06602330000000001	0.0	0.0396929	0.031197700000000002	0.0172922	0.042214	0.038273400000000006	0.0447359	0.0	0.0	0.0176101	261.48400000000004	0.0	0.016565599999999996	0.0	0.0	0.0592476	0.0391134	0.025058	0.0	0.0	0.056409100000000004	0.04987385	0.0461616	0.01126025	0.01405035	0.02159715	0.0
PGLYRP4	PGLYRP4-001	0.0657403	0.0	0.319635	0.0964957	0.127323	0.0442881	0.127748	1.85238	0.159157	0.186618	0.21460700000000002	0.267778	0.129064	0.0	0.69748	0.0	0.19583699999999998	0.019947799999999998	0.680575	0.194626	0.11185899999999999	0.138119	0.0824278	0.07971460000000001	0.0	0.548235	0.099122	0.654312	0.0106266	0.0	0.0113189	0.0	0.013736199999999999	0.0	0.0	0.767791	0.401426	0.14666400000000002	0.310081	0.140126	0.57698	0.18933599999999998	0.22303299999999998	4.18168	0.0331505	0.145151	0.0143952	0.672313	0.0	1.65972	0.139629	0.0	0.0	0.0105661	0.0	0.1113	0.0811284	0.0108021	1.29378	0.024322	0.018408400000000002	0.0841078	0.0	0.7253390000000001	0.10381099999999999	0.0	0.0	0.318796	0.07176360000000001	0.0146898	0.0	0.0	0.113579	0.11745799999999999	0.0148784	0.0288673	0.041994699999999996	0.08045319999999999	0.028937	0.036883	1.74865	0.170232	0.43847200000000003	0.105004	1.09352	0.021847	0.523172	0.0788112	1.2601	0.23179299999999997	0.28992399999999996	0.388879	0.481919	0.0935401	0.185034	0.026657499999999997	0.203964	0.064453	0.0313258	0.132851	0.0444103	0.114765	0.078823	0.800465	0.293744	0.0136173	0.0321031	0.170707	0.06547330000000001	0.42995900000000004	0.0	0.0892275	0.0	0.0	0.0	0.116916	0.200729	0.330169	0.370874	0.0335955	0.506722	0.00318989	0.153426	0.0337141	0.015172899999999998	0.011957299999999999	0.365237	0.533701	0.9161790000000001	0.181946	0.0106826	0.249704	0.0139743	6.720610000000001	0.45826000000000006	0.459959	1.47375	0.0861685	0.0115207	0.21639299999999997	0.10933	0.206011	0.163718	0.04965580000000001	0.3613785	0.09886105	0.094757	1.38459	0.261152	0.064323
PGLYRP4	PGLYRP4-002	0.0	0.178843	0.0	0.0	0.10020599999999999	0.0	0.0	0.47917600000000005	0.0	0.0764337	0.0	0.0509119	0.16579000000000002	0.0147852	0.796552	0.0	0.0	0.0	0.910802	0.0	0.0649025	0.210009	0.0	0.0	0.0919053	0.589148	0.100553	0.138072	0.0	0.0	0.0	0.0	0.0	0.09503819999999999	0.0	0.0	0.0868543	0.0809082	0.190693	0.0	0.197007	0.0	0.0	0.2841	0.0	0.0	0.0	1.1257700000000002	0.0	1.95048	0.0	0.0455075	0.301615	0.0	0.0	0.0	0.0	0.0	0.380682	0.0	0.0	0.0	0.013521	0.154024	0.0	0.0	0.403746	0.0	0.425259	0.0	0.190585	0.0	0.0490397	0.0441346	0.0	0.0	0.0	0.40489899999999995	0.0	0.0	0.33511199999999997	0.16114	0.523622	0.0880788	0.0	0.0	0.0	0.0	0.0	0.0	0.292157	0.075458	0.0	0.0	0.0	0.0	0.0	0.0648286	0.0	0.0	0.07204169999999999	0.170233	0.0	0.0	0.0	0.0	0.0	0.0898079	0.0	0.07499860000000001	0.06762280000000001	0.133691	0.0	0.010800299999999999	0.0260935	0.0	0.101574	0.19939	0.16142	0.055039	0.145858	0.0447037	0.0	0.0	0.0	0.0	0.07475	0.248786	0.380552	0.0	0.0	0.105928	0.0	7.81692	0.139405	0.12448499999999998	0.0	0.0	0.0	0.16715	0.0	0.0852281	0.10056799999999999	0.0604028	0.223613	0.0363059	0.02794505	0.2822431	0.1587373	0.129721
PGLYRP4	PGLYRP4-003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.135998	0.19686700000000001	0.0	0.190858	0.0	0.0	0.0	0.09609730000000001	0.10754100000000001	0.0	0.20366199999999998	0.0	0.0	0.0	0.5923109999999999	0.0	0.141586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08767480000000001	0.0	0.11924900000000001	0.0642182	0.0	0.0	0.0	0.0	0.21764699999999998	0.0	0.298764	0.0	0.6616449999999999	0.0	0.5454399999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.08495599999999999	0.0	0.298003	0.0	0.0	0.0	0.0	0.17106	0.0	0.0	0.0	0.177546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.231089	0.0	0.06774110000000001	0.0	0.0	0.0	0.0	0.00855388	0.0	0.0	0.0	0.0	0.133554	0.0	0.0	0.0	0.0	0.051917099999999994	0.0	0.0	0.0	0.0	0.0	0.0931096	0.189658	0.0	0.0	0.0	0.0	0.0	0.0777541	0.0	0.0	0.0571013	0.030232599999999995	0.0	0.0	0.0	0.0	0.0	0.11655499999999999	0.0	0.07596610000000001	0.0	0.0	0.0	0.0	0.0	0.069221	0.05020619999999999	0.0	0.048538599999999994	0.0	2.26146	0.165655	0.0587428	0.417658	0.0	0.0	0.0	0.0	0.05937919999999999	0.163501	0.0	0.0	0.0	0.0	0.204617	0.08803955	0.0
PGLYRP3	PGLYRP3-001	0.0	0.0637005	0.0	0.0178039	0.029867400000000002	0.0183898	0.0	0.236508	0.0	0.0	0.0	0.0456663	0.170122	0.0	0.37908800000000004	0.020034200000000002	0.0	0.0	1.3875	0.0	0.0	0.0511539	0.09046810000000001	0.0657177	0.0	0.350898	0.06025269999999999	0.20800500000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0271601	0.0	0.0170301	0.0513274	0.0	0.0	0.0	0.0496614	0.140261	0.0	0.0	0.0	0.22116999999999998	0.0	1.0656299999999999	0.0	0.0	0.0531274	0.0	0.0	0.0262921	0.0	0.0	0.5550930000000001	0.0	0.0	0.0232129	0.0	0.167075	0.0	0.0	0.31654299999999996	0.107424	0.8479709999999999	0.0	0.0310735	0.0	0.025917400000000004	0.0	0.0	0.0159334	0.0	0.0	0.023898500000000003	0.0	0.0593609	0.04756130000000001	0.0156564	0.07975589999999999	0.0	0.0	0.018843400000000003	0.0	0.20590100000000003	0.121991	0.0217817	0.04526380000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0173197	0.0167834	0.021263999999999998	0.179258	0.0	0.0717309	0.0220558	0.0224932	0.0	0.026826	0.021568900000000002	0.0225331	0.0	0.0410057	0.0	0.0	0.0	0.0441306	0.0808895	0.0253105	0.05481799999999999	0.032312	0.0215263	0.0	0.0280309	0.037144800000000006	0.0250485	0.0	0.0	0.0181837	0.049306800000000005	0.0373958	0.035114099999999995	0.031734	0.0	19.7509	0.206898	0.19262	0.11908800000000001	0.040477	0.0	0.097069	0.0487913	0.0219421	0.08269560000000001	0.0363785	0.06247715	0.0	0.0	0.14821745	0.05283525	0.00933905
