index	Transcript	AASW	AASV	AAPN	AAAR	AA7I	AA7D	AA7B	AA4G	AA4D	A9VB	A9GR	A9GQ	A9GO	A9GN	A9GM	A9GL	A9GK	A9GJ	A9GI	A9GH	A9GG	A9GF	A9FR	A9FQ	A9FP	A9FO	A9CJ	A97I	A97H	A93F	A93E	A93D	A93C	A939	A938	A8WG	A8WC	A8W8	A8W5	A8T8	A8T6	A8Q7	A8O2	A8NW	A8NV	A8NU	A8NT	A8NS	A8NR	A8NQ	A8NN	A8NM	A8NL	A8NK	A8NJ	A8NI	A8NH	A8NG	A8NF	A8NE	A8JE	A8JD	A8I1	A8I0	A8HZ	A8EZ	A8EY	A8EX	A8EW	A8EU	A8ET	A8ER	A8EQ	A8EP	A8EO	A893	A891	A88Z	A88Y	A88W	A88V	A88T	A88S	A7RB	A7HZ	A7HY	A7HX	A7HW	A7HV	A7DP	A7BO	A6Y2	A6Y0	A6XQ	A6XG	A6WC	A6VZ	A6QS	A6L6	A6L4	A6KZ	A6FW	A6FU	A6FH	A6FG	A6FE	A6FD	A6FB	A6FA	A6F8	A6DQ	A6DN	A6BW	A6BV	A625	A5U7	A5U6	A5U5	A5S3	A5M8	A5B8	A56G	A51D	A50L	A4QT	A4QS	A4P3	A4OX	A4OW	A4OU	A4OT	A4OS	A4OP	A4ON	A4OI	A4OH	A4OE	A4MR	A4MQ	A4A9	A4A8	A4A6	A4A5	A4A4	A4A3	A4A2	A4A1	A49Y	A49X	A49W	A49V	A49U	A49S	A49R	A49P	A49O	A49N	A49M	A49L	A49K	A43M	A43J	A43I	A43H	A43E	A3YC	A3YB	A3YA	A3Y9	A3QL	AASX	A7RE	A7RC	A6RF	A6RE	A4OR	A4OQ	A4OO	A4OM	A4OJ	A4OG	A4OF	A43C	A3I8
LCE1C	LCE1C-002	0.0	0.0	0.9450219999999999	0.0	0.0	0.0	0.399778	6.0393099999999995	0.0	0.24173499999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.576539	0.0	0.507605	0.0	0.751128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20056400000000002	0.0	0.429221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2659700000000003	0.0	0.807651	0.0	0.0	0.0	1.3656	0.0	0.0	0.0	0.0	0.199712	0.0	0.0	0.0	0.0	0.0	0.15321600000000002	0.0	0.0	1.39097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27060700000000004	0.0	0.0	0.28736100000000003	0.0	0.0	0.393466	0.0	0.0	0.182436	0.43161000000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.31265	0.0	0.215515	0.649551	0.0	0.0	0.0	0.0	0.0	0.850424	0.247741	0.0	0.0	0.0	1.57162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.21285	0.18650999999999998	0.0	0.0	1.65662	0.45424799999999993	0.0	0.0	0.36789	0.242461	0.0	0.0	0.0	0.0	0.0	1.50476	0.33531	0.753134	0.0	0.514808	0.0	0.0	0.274318	0.0	0.204612	0.0	0.98798	0.0	0.0	0.0	0.171535	0.771355	0.261673	0.0	0.0	0.1070985	0.0	0.0	0.0	0.0	0.0	0.168159	0.0	0.0	0.0	0.192846	0.0
LCE1C	LCE1C-001	0.0	0.032414799999999994	2.12397	0.0850171	1.18544	0.426762	0.71502	12.7485	0.0	0.789031	0.0	0.0	0.0	0.0	0.0311925	0.0	0.0327567	0.0	0.0	0.0	0.0	0.0	0.0	0.352039	0.20812399999999998	0.213852	0.0	2.11341	1.46272	0.506554	0.0	0.0	0.541721	0.0	0.0	0.0	0.0	0.0	0.0	2.88255	1.05576	0.0	0.0	0.10865999999999999	0.041014	0.0	0.0	0.0	0.0	0.6027399999999999	0.0	0.0718634	0.067342	0.21559899999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0314676	0.164777	3.09295	0.933393	0.8877889999999999	0.894307	1.58144	0.198324	2.00029	0.033750300000000004	0.962471	0.035269800000000004	0.0	0.11131500000000001	0.0	0.124499	0.0	0.137297	0.26610900000000004	0.243398	0.0	0.101509	8.31245	1.13711	0.0	0.0	0.787516	0.29595	0.37948000000000004	0.0	0.24288800000000002	0.0	0.156945	0.257811	0.0	0.484153	0.0	0.9152540000000001	0.0	0.07527360000000001	0.033923400000000006	0.09196	1.83355	0.0	3.3975699999999995	0.0	0.27929499999999996	0.0	0.255777	0.0	0.07572999999999999	0.0	5.08895	0.0	0.290555	1.22336	0.616167	0.060799900000000004	0.46804300000000004	0.0	0.282831	2.60893	0.609766	0.0	0.0	0.0	2.22445	0.0	0.025931299999999997	0.257608	0.0	0.0	0.0	0.0	0.292132	0.0	0.129577	3.39815	0.12110699999999999	0.0400369	1.0943200000000002	3.8475099999999998	1.0174	0.48295600000000005	1.52439	2.77915	0.6341899999999999	0.21590399999999998	0.206104	0.11756	0.0	1.1745299999999999	2.1723	1.6810900000000002	0.0	0.057454	2.58965	0.777637	0.212035	0.8315620000000001	0.0	0.0579124	0.0	0.677304	0.0	0.981324	0.287851	0.859699	2.86889	0.8910170000000001	0.0	0.0158752	0.6528225	0.0228639	0.1781845	0.01212695	0.0	0.0	1.2136706	0.02827875	0.01149095	0.0	0.08631765	0.0
LCE1B	LCE1B-001	0.0	0.0	0.051028	0.0	0.5149819999999999	0.0	0.0621822	0.24998099999999998	0.0	0.26665500000000003	0.0	0.0	0.0	0.0	0.0	0.12137300000000001	0.0	0.0	0.0	0.0220196	0.0	0.0	0.0	0.0756032	0.0	0.694476	0.0	0.203464	0.233462	0.100109	0.0	0.0	0.05865940000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.334982	0.0188537	0.177656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0905579	0.0	0.0	0.0	0.0602605	0.0	0.0	0.0516581	0.0	0.0	0.013788	0.0	0.0	0.20721199999999998	0.132054	0.367338	0.300135	0.11872	0.12703599999999998	0.0630836	0.0	0.49598100000000006	0.07601569999999999	0.0	0.0	0.055545000000000004	0.016724	0.0	0.0147108	0.142611	0.16117	0.0	0.0138525	1.05497	0.391469	0.0	0.0	0.10944300000000001	0.043745599999999996	0.0397005	0.0	0.018399900000000004	0.0	0.0	0.137501	0.0	0.0980268	0.0	0.130026	0.0	0.0	0.0	0.0	0.231846	0.0	0.48757399999999995	0.0	0.0553719	0.0	0.0676209	0.0	0.0	0.0	1.25406	0.0	0.015463399999999999	0.017039	0.029436400000000005	0.0	0.0617531	0.057264699999999995	0.025725400000000002	0.0512268	0.0649538	0.159324	0.0	0.0	0.14244	0.0	0.013762799999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.303263	0.0376168	0.0	0.156084	0.256967	0.0218656	0.240256	0.260521	0.223315	0.0718386	0.0325366	0.0175987	0.0313955	0.0	0.0551962	0.261096	0.136957	0.0	0.0	0.453089	0.0592515	0.0740128	0.157913	0.0	0.0154308	0.0	0.33697	0.0	0.0	0.0481305	0.040514800000000004	1.0541	0.0	0.0	0.1730885	0.10706335	0.0	0.0417862	0.0	0.0	0.0	0.144701	0.0	0.0	0.0	0.0	0.0
LCE1A	LCE1A-001	0.0	0.0	2.8264099999999996	0.0	1.06265	0.0	0.0	0.14346199999999998	0.0	0.056255999999999994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.186202	0.0	0.9858819999999999	0.0	4.57069	0.0	0.5030479999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06402419999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043903199999999996	0.0	0.0	0.0	0.0	0.0	3.02776	1.7541099999999998	0.0	0.0	0.0975278	0.0	0.0	0.0	0.7877069999999999	0.910949	0.709244	0.0	0.0	13.9358	1.35059	0.0	0.06708739999999999	4.44393	0.0	0.0	0.0	0.0	0.0	0.0	0.9221239999999999	0.0	0.0	0.0	0.057389199999999994	0.0	0.0	0.0	0.0	0.0	0.0	6.9836800000000006	0.0	0.569649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.101086	0.0	0.0	0.0	1.7163400000000002	0.0	0.270515	0.149928	0.0	0.0	0.048849699999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.64935	0.0	0.07130399999999999	0.0	0.0	0.0	0.0	0.0	0.152693	0.0	0.0	0.186314	0.36205	0.0	2.24091	0.0	0.0	0.0	0.0	0.116495	1.48969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4304900000000003	0.0	0.0	0.08333	0.0	0.2090285	0.0	0.0	0.0	0.0	0.0	0.0175256	0.0204527	0.0	0.0	0.0
LCE6A	LCE6A-001	0.0	0.0	0.764407	0.0	0.38907800000000003	0.0	0.0	0.0902192	0.0	0.0678058	0.0	0.0	0.0	0.0	0.0	0.0311254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0385291	0.0	0.273198	0.0	0.379067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0388086	0.11192200000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.116221	0.0	0.0610951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0550519	0.461059	0.0	0.0	0.0	0.0	0.036750599999999994	0.623262	0.0	0.0	0.0603328	0.0	0.0	0.0	0.27417199999999997	0.22572399999999998	0.0	0.0	0.0	1.8009099999999998	0.9270879999999999	0.0	0.0	0.037619599999999996	0.0	0.0	0.0	0.0	0.0	0.0	1.26724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1303299999999998	0.0	0.114692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06044069999999999	0.0	0.0	0.0	0.133685	0.0	0.0664709	0.0	0.0	0.0	0.174532	0.0	0.0559539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5207700000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.041583999999999996	0.0	0.0	0.0	0.111496	0.31553400000000004	0.0	0.03975	0.0	0.0371317	0.0	0.0	0.222327	0.303843	0.0256616	0.136256	0.0	0.0629559	0.0	0.0	0.0	0.10270499999999999	0.0	0.0	3.7545699999999997	0.0	0.0	0.122805	0.03403195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SMCP	SMCP-001	0.0	0.027054400000000003	0.07736439999999999	0.0	0.0542326	0.0	0.024345699999999998	0.216075	0.0	0.183606	0.0	0.0	0.0	0.0	0.0	0.0721778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.884481	0.0	0.026555400000000003	0.170174	9.93548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.147101	0.284879	0.0225521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.133431	0.301964	0.276378	0.0	0.0	0.0	0.0	0.0234996	0.0887949	0.0	0.0	0.211302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.095185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0214709	0.0	0.0437829	0.0	0.029461200000000003	0.0	0.10779100000000001	0.0	0.0	0.0	0.248198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0205589	0.0537084	0.154542	0.26016500000000004	0.0	0.0	0.13582	0.0	0.0433503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.54368	0.05967669999999999	0.0330923	0.0	0.12062	0.0352753	0.0812439	0.0639502	0.0	0.16508499999999998	0.0775444	0.0	0.12312000000000001	0.0	0.029523700000000003	0.0821566	0.0	0.0	0.0242655	0.0	0.11686600000000001	0.23546799999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042507800000000005	0.0832523	0.07510560000000001	0.0	0.0680705	0.01383055	1.92442	0.0	0.0	0.0	0.0	0.0151816	0.0118687	0.0	0.0	0.010571	0.0
IVL	IVL-001	0.0826929	32.62	43.5515	6.07052	126.99600000000001	4.58574	24.0641	27.343000000000004	0.026557	87.1823	0.0	0.0	0.0204963	0.0	23.6289	0.014707499999999998	0.0165917	0.00794791	0.0	0.031819	0.0	0.038851199999999995	5.15699	13.2962	0.640306	4.9811	0.0	17.3742	3.8272199999999996	450.209	0.0177915	0.0	0.33014099999999996	0.0	0.716771	0.0	0.0	17.2832	0.032466800000000004	22.2632	168.268	0.27753	0.0135679	194.42	18.7409	0.194166	0.989041	0.0	0.0486401	343.288	0.0	0.017795599999999998	0.0	222.426	0.642599	0.0507298	0.05145890000000001	0.0370416	0.0	0.0268827	2.35669	10.3887	3.47174	39.1759	9.7419	1.9484400000000002	12.2376	158.548	87.9146	148.45	603.317	8.5689	0.050404199999999996	158.306	0.152526	91.7828	0.023394799999999997	128.439	65.0218	159.945	14.9256	331.621	43.5871	38.1469	0.186041	1.4840200000000001	29.4988	16.8932	16.4704	0.00815683	0.07014669999999999	1.0512299999999999	248.69400000000002	203.18200000000002	0.0	417.31199999999995	0.0	13.0225	33.376	110.28200000000001	0.0	180.02200000000002	115.65	1.9340700000000002	552.964	0.00864823	182.083	0.00805966	48.8801	0.07963139999999999	0.0	0.0	10.2062	4.92782	13.3774	5.6445	16.2444	1.5293299999999999	30.7756	13.7248	103.691	217.02700000000002	60.0915	12.4922	0.0573393	3.4941	50.7249	0.00668672	1.45287	0.0834143	0.0	0.245101	0.135865	2.62204	0.0	0.31342800000000004	428.023	355.88800000000003	17.4855	64.4826	1.71323	19.255	1.06716	15.6589	13.7065	29.8263	169.795	11.4636	16.9736	1.7844900000000001	0.07750750000000001	45.745	105.055	28.1368	3.19101	18.5208	31.7644	655.225	2.96798	28.6137	0.00545942	3.08855	0.026212299999999997	21.6175	0.00776649	52.9752	2.01724	38.1313	218.988	15.3537	0.0	0.31002415	10.31411	276.1295	263.6383352	0.04327915	0.0	0.0385573	31.2371	0.627075	26.46658249	0.04126075	0.016299	10.61602265
SPRR4	SPRR4-001	0.0	0.403994	20.8193	0.0685084	2.00596	0.6898920000000001	0.204479	6.55006	0.0708482	51.7218	0.0	0.08249930000000001	0.0	0.0	1.60561	0.0251847	0.057348	0.0	0.0	0.0	0.0	0.0	0.13292400000000001	2.4835	0.0734334	14.1438	0.0	78.7754	3.6591099999999996	48.8271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.3037	103.70200000000001	0.29705	0.09491480000000001	8.388580000000001	0.285209	0.0	0.0	0.0	0.0	3.7347900000000003	0.0	0.0	0.0	1.14224	0.0	0.0	0.0	0.0	0.0	0.046722900000000005	1.7265	0.368638	0.46022299999999994	49.4861	22.0712	1.0583799999999999	3.1319	6.093719999999999	26.2354	2.3546400000000003	260.622	2.47185	0.0251623	2.59135	0.0	0.557726	0.0278995	164.666	0.296587	0.639977	0.41134	0.683609	2.81327	0.198488	1.40888	0.679979	18.4152	55.0312	0.23461500000000002	0.0	0.0	0.0	1.9771400000000001	8.41853	0.0	2.81224	0.0	2.65718	0.154069	2.04826	0.0	1.8319900000000002	0.5347930000000001	2.61401	5.45279	0.0	14.2913	0.0	45.4804	0.0	0.0	0.0	8.88551	0.028846100000000003	0.591284	3.12932	13.9236	0.0264552	0.44786800000000004	0.39300300000000005	3.3586	2.87657	29.4499	4.6739	0.0	0.0213005	1.05103	0.0228435	0.0	0.0	0.0	0.0971578	0.0	0.16764300000000001	0.0	0.0	3.76062	230.305	0.689368	0.24610300000000002	0.0781379	0.986405	0.294721	2.05091	58.7912	6.73877	9.00346	1.22318	8.48321	0.932258	0.0	24.8772	1.54219	154.02700000000002	0.78441	1.5772700000000002	4.7009099999999995	9.17148	0.124008	8.554780000000001	0.0	2.43625	0.0	2.31851	0.0	1.43267	0.0	16.305999999999997	82.7447	3.86827	0.0	0.14166185	9.20309335	10.903445	0.75189	0.0	0.0	0.0	14.33392155	0.0263086	0.101501	0.0	0.03342865	6.88505
SPRR1A	SPRR1A-001	1.0866200000000001	30.8552	487.977	12.5234	428.685	66.0811	27.7543	200.918	0.35383600000000004	3181.97	53.7857	0.23836100000000002	0.401854	1.84158	582.297	0.12094200000000001	22.7111	0.0	2.9797700000000003	4.01008	0.0	0.0	46.8675	327.57	30.8012	135.773	0.0	72.7847	272.762	24979.7	0.0	0.0	8.03098	0.0	9.26324	0.0	0.0	314.413	2.5623299999999998	4011.24	8536.61	0.15751600000000002	22.505	5415.25	270.437	8.24686	24.0811	3.9755199999999995	0.9117270000000001	12923.3	0.0	2.52221	0.0	3576.91	5.53528	1.1894	3.2234599999999998	2.17467	0.0	0.22601500000000002	40.0061	156.935	437.221	3629.89	1640.95	125.45299999999999	824.382	3859.74	6366.61	1195.53	267.226	886.279	4.58751	3191.05	0.890465	2431.8	3.3789	7159.1	1612.43	1636.68	170.206	6821.52	631.557	1106.39	51.9823	773.3580000000001	3346.13	1976.22	23.858	0.45045	2.4824	12.4588	8425.73	3162.77	0.0	16721.1	0.765005	134.114	3379.51	4103.31	0.41419300000000003	3659.13	135.386	26.8065	5426.33	1.28492	7839.27	1.07395	6282.85	4.74949	0.104746	0.0	2287.56	16.7856	410.921	195.86900000000003	30.3819	96.8117	751.5089999999999	176.125	4077.33	6041.79	416.17800000000005	344.449	1.47508	9.63258	1305.7	8.03773	16.9796	22.1804	0.0	1.30277	0.275002	69.6275	0.446546	2.40413	3521.13	4275.13	1078.77	181.459	63.0126	545.09	4.3512699999999995	638.17	1267.62	239.519	5681.28	853.1360000000001	324.785	40.6926	0.37735799999999997	156.436	2892.17	1539.08	687.43	516.841	58.4473	5720.33	23.0633	791.2539999999999	0.233109	59.5935	2.58794	1072.46	24.2017	925.9739999999999	5.48109	1201.83	1408.14	362.82099999999997	1.1847465	4.708675	326.20665	7589.365	6877.299915	2.255245	0.251355	4.94482	2469.0395	13.37635	216.872185	1.02551	16.6402991	155.655855
SPRR3	SPRR3-001	4.41251	21.9357	10.9523	219.646	156.30700000000002	6.6126	15.9343	47.3721	0.821089	1641.21	63.3557	0.336935	0.131684	0.634654	386.82599999999996	1.4669	2.42975	0.022559799999999998	2.34175	9.99006	0.32727399999999995	0.138446	4.859780000000001	62.3426	4.02	288.853	0.215344	13.7791	1.01905	903.33	2.5920099999999997	0.0	14.3824	0.06825369999999999	61.2246	0.0	0.0715248	1288.55	13.4657	2207.8	2189.59	0.0898645	1.5313700000000001	11981.1	561.008	18.204	20.9094	0.130897	2.80022	10341.6	0.207833	4.4747900000000005	0.0	19157.9	16.8597	0.202898	4.75593	2.07209	0.39007	0.684159	66.9686	71.8421	453.64300000000003	380.98199999999997	1489.57	12.5559	244.373	8025.11	2774.53	43.8474	156.776	1328.36	0.733699	6643.78	2.02557	6112.26	2.90437	3301.85	2064.5	150.906	904.084	27622.6	136.83700000000002	2163.43	15.9467	772.5219999999999	645.367	1441.25	2.42182	0.11854300000000001	6.587210000000001	7.186960000000001	16607.0	3710.5	0.041443400000000005	43657.1	1.30633	0.11308299999999999	2996.22	9205.2	0.024393099999999997	6962.9	0.614767	47.3325	983.753	2.11957	6820.39	1.3161200000000002	8924.39	2.92266	5.83029	0.37901999999999997	1109.78	93.8385	1039.13	42.4306	2.86912	257.33	2251.09	359.642	940.585	10948.8	1.13021	5.58829	0.0229585	39.6349	1617.49	0.754909	39.8454	11.7541	0.0934253	0.41627700000000006	0.18801400000000001	105.402	2.43654	3.78194	4378.55	107.21600000000001	2821.27	1.5396	93.1385	192.273	2.8136900000000002	211.322	2873.75	26.8673	41.1813	106.81299999999999	10.585	0.170454	0.0542768	0.203709	5268.25	378.38	1055.59	0.0	25.9242	18.1135	0.168445	118.045	0.340306	2.61064	5.58298	179.45	7.91127	2892.21	22.3838	1345.2	17.1505	131.005	0.727455	4.4848855	204.619	7533.035	21046.146335	1.322307	0.3060749	1.8686193	503.9555	47.8630445	666.0178945	0.03201565	17.0476155	126.5315
SPRR3	SPRR3-201	0.26009099999999996	3.6165300000000005	0.337328	0.0	9.85319	0.0	0.387524	4.9486300000000005	0.0	263.72	8.49847	0.0	0.0	0.0	34.0032	0.0906883	0.33264699999999997	0.0	0.353074	0.11190399999999999	0.0	0.0	0.48613900000000004	18.0755	0.152771	3.12928	0.0	0.719534	0.0	431.476	0.400438	0.0	4.6279699999999995	0.0	6.804539999999999	0.0	0.0	28.8205	0.511707	366.111	178.519	0.0	0.015822	916.347	23.5968	1.3978700000000002	1.66858	0.0	0.472445	450.38300000000004	0.0	0.378226	0.0	327.972	5.1361300000000005	0.0	0.0	0.0	0.0	0.0	32.0033	4.7771	41.644	64.555	43.6412	1.66261	17.885	561.617	98.5555	3.93871	24.505	111.24799999999999	0.06604700000000001	720.814	0.0	624.279	0.243713	185.56400000000002	44.8664	4.78329	6.84503	593.735	1.27126	43.6155	1.81977	20.2063	31.6015	138.408	0.765645	0.0	0.646237	0.30998200000000004	779.188	525.371	0.0	1266.78	0.0	0.0	733.461	816.1030000000001	0.0	286.298	0.20970300000000003	0.660008	184.68900000000002	0.149151	895.76	0.0	105.325	0.530507	0.652025	0.0	40.7234	5.74458	76.0177	1.45076	0.289544	18.3135	237.577	0.109732	70.0493	1011.14	0.0	1.1710399999999999	0.0	1.64264	274.406	0.0	3.6330400000000003	0.345279	0.0	0.0	0.0	9.179030000000001	1.12835	0.16288	406.84	14.7119	264.296	0.14400000000000002	8.00041	7.3200199999999995	0.42045699999999997	58.5422	37.0305	6.96241	2.39276	40.1652	0.8544510000000001	0.0	0.0	0.0	922.26	22.1888	1.8321900000000002	0.0	2.27464	2.31975	0.0	15.1562	0.0371974	0.68802	0.7135229999999999	12.089	0.678437	110.927	0.0	67.8381	1.2959399999999999	10.9797	0.0	0.516233	11.58567	1126.264	525.290817	0.05013075	0.027393	0.04057195	27.95225	4.936915	40.635	0.0	2.01609	11.60919
