index	Transcript	AB19	AB14	AB0T	AB0Q	AB0O	AB0F	AB0E	AB0D	AAZ3	AAZ2	AAZ1	AAYX	AAY1	AAY0	AAXZ	AAXY	AAXX	AAXW	AAXV	AAAP	AAAH	AAAF	AAAA	AAA7	AA9L	A9ZZ	A9WF	A9V6	A9RR	A9QX	A9QW	A9QU	A9QT	A9QS	A9QR	A9QN	A9QM	A9QL	A9QJ	A9QI	A9FD	A9FC	A9FB	A9FA	A9F9	A96V	A96R	A96Q	A96P	A96O	A96M	A96L	A96K	A96I	A96H	A96G	A96F	A96E	A96D	A96C	A96B	A96A	A969	A966	A965	A964	A963	A962	A961	A95H	A95G	A95F	A95E	A95D	A936	A933	A932	A931	A930	A92Z	A92Y	A92X	A92W	A92V	A92U	A92T	A92Q	A92O	A8YW	A8RL	A8RI	A8RH	A8RG	A8RF	A8RE	A8RD	A8RC	A8RB	A8R9	A8R8	A8OM	A8M8	A8M7	A8M6	A8M5	A8M4	A8M3	A8M1	A8M0	A8DJ	A8DG	A8DF	A8DE	A8DD	A8DB	A8D9	A8D8	A853	A8D7	A8D6
S100A16	S100A16-009	117.43299999999999	63.5919	184.74599999999998	142.997	21.6818	48.8684	173.64700000000002	108.561	127.99	137.268	287.059	10.4419	58.5327	70.0196	47.6785	59.9306	89.3812	76.3197	116.402	104.40899999999999	99.2628	60.1274	50.2673	257.07099999999997	33.4024	144.338	29.0508	117.615	80.976	59.0646	55.4708	48.4439	4.24983	142.759	92.7002	499.717	84.1279	109.634	16.4422	35.6289	141.203	40.2367	47.79	70.1304	47.7002	302.721	65.8816	78.6915	19.0292	32.6536	80.9622	217.054	65.0408	138.54399999999998	137.907	33.2353	193.787	71.2565	69.4035	90.7818	38.4105	49.1892	280.072	110.601	199.89700000000002	136.651	81.7519	184.81099999999998	52.5097	52.6253	133.434	44.2414	50.0069	72.8848	76.547	157.119	52.7609	128.584	208.49099999999999	142.047	97.5046	137.855	114.44	75.4113	51.6548	119.271	117.818	107.921	137.32399999999998	4.496090000000001	78.6741	29.1369	63.4487	110.119	39.4898	129.569	12.8659	76.0902	76.3885	47.6475	39.8997	42.1321	91.9523	117.193	108.97	62.0602	437.19800000000004	89.4808	97.4027	48.5786	44.6103	55.8926	67.3549	41.4746	75.8116	48.1417	94.9734	69.1128	49.43365	39.1176
S100A16	S100A16-011	12.0653	4.383030000000001	3.88679	15.2945	1.4166100000000001	0.12708	4.38586	0.32333	13.7242	18.3588	22.1302	1.1565	1.82978	1.22225	0.0	0.672899	13.2507	9.06325	7.63773	6.32374	0.589534	1.93144	4.1513599999999995	6.89492	0.8173560000000001	17.898	0.683812	26.5689	0.6864140000000001	2.93952	1.1627	1.1647	0.137363	12.8276	1.35101	42.2738	7.63837	10.0705	0.46954300000000004	0.0593325	11.4593	4.445880000000001	2.07916	5.06999	0.8678040000000001	22.8317	3.51104	11.8139	2.58941	1.51204	8.20695	26.7435	4.79574	14.6205	12.0672	2.73845	20.69	7.1094	9.23088	10.5351	2.70676	0.778458	33.492	10.9254	34.1325	21.7626	4.056030000000001	22.2532	3.8256300000000003	5.3654	21.9568	7.878660000000001	1.71305	10.7717	9.68546	19.2892	1.21205	11.3945	24.0472	1.13147	13.5019	3.20567	7.53367	8.45101	6.503080000000001	15.305	10.1453	9.16916	8.41905	0.214311	5.00517	2.8679799999999998	10.2115	7.080939999999999	3.23253	10.8533	0.585372	8.34886	4.965730000000001	1.97445	0.313372	5.128819999999999	0.42455299999999996	0.9217280000000001	2.89869	5.6443900000000005	32.9636	13.7687	11.3121	4.49708	0.9514239999999999	4.25977	7.157539999999999	0.8988	4.72015	6.07182	8.979239999999999	6.97536	4.41268	1.822885
S100A14	S100A14-201	1173.81	790.008	490.62199999999996	654.475	269.107	310.652	786.062	58.8451	1304.38	1511.53	1496.63	326.881	421.82300000000004	167.144	40.9477	560.061	759.762	561.115	1057.58	1617.75	300.36400000000003	579.6469999999999	529.125	621.49	318.342	763.91	469.481	1016.46	123.208	367.17199999999997	241.665	82.866	407.606	1438.82	305.595	3022.52	139.033	1099.63	690.3	196.708	1321.43	651.823	371.875	777.3839999999999	550.758	16.2816	357.087	257.496	392.20300000000003	280.95	246.388	1761.55	82.7498	929.939	1842.42	555.484	2144.95	910.168	360.76800000000003	260.278	454.787	408.92900000000003	1001.17	129.655	1220.17	759.7339999999999	603.611	1119.6	1599.73	254.294	1785.79	137.261	297.171	201.86900000000003	144.21	205.669	1084.39	1063.8	2040.41	1.11083	1365.65	735.3510000000001	524.243	342.066	164.097	1028.14	1256.73	1269.56	79.8052	150.69799999999998	529.602	303.827	1408.7	1534.77	455.76300000000003	1431.38	710.2639999999999	265.846	646.613	7.3773100000000005	121.454	290.218	233.843	509.212	1207.5	313.527	2344.97	704.2510000000001	774.102	264.008	573.405	398.67800000000005	589.872	332.746	890.255	501.528	678.028	193.888	555.989	169.05
S100A14	S100A14-004	2.67253	0.8274309999999999	1.8795099999999998	0.8093	0.0	0.0773667	2.89106	0.102401	0.49190500000000004	6.2207	6.7298	0.0	0.0	0.22281199999999998	0.0	0.45957600000000004	1.26179	0.8740760000000001	3.50892	2.83302	0.0	0.26017199999999996	5.06176	1.5761399999999999	0.601816	0.519189	0.0	8.75202	0.12553499999999998	0.10785499999999999	0.0	0.0	0.229411	0.163445	0.353013	9.09194	0.727587	2.56379	1.7962	0.0	0.214394	0.359917	1.10889	0.0	0.0	0.0	0.0	0.761411	1.0150700000000001	0.8070689999999999	0.309183	4.3265400000000005	0.324253	6.41394	0.912133	0.345023	11.5555	3.66681	1.6147799999999999	0.0	1.44346	0.12384200000000001	2.1806200000000002	1.13877	5.64027	4.342	0.0	1.8052099999999998	3.20935	1.50099	0.9500040000000001	1.03167	0.239112	2.02929	0.0	1.01136	0.0	5.932519999999999	2.39325	0.0	3.44024	0.0	0.23701599999999998	0.0	0.274046	0.0	0.494978	3.08354	0.0	0.863397	1.61971	0.303609	4.10843	0.7406159999999999	0.0	4.41956	1.13632	1.30367	0.787925	0.0	0.0	0.0	0.749804	0.0	0.0	0.186184	7.2237	1.5478	2.30629	0.0	0.27478800000000003	0.207775	2.60772	0.0	0.406242	0.0	0.0	0.684652	0.0	0.0
S100A14	S100A14-002	13.1273	12.1438	9.7846	5.07801	1.49414	2.58417	15.5455	0.0	7.12573	11.3671	27.1783	2.9906200000000003	1.7648400000000002	3.35074	0.0	11.8764	14.8229	9.7351	21.4659	20.4202	6.69972	1.9686099999999997	8.00268	12.1146	7.396780000000001	10.3264	4.48801	10.2969	1.11581	0.563625	1.3880299999999999	0.910698	3.16377	19.6255	2.10216	185.226	0.7075279999999999	9.5832	15.644	1.6869999999999998	35.3041	8.27493	6.4057	4.13636	9.7785	0.0	4.61942	3.97431	7.69153	2.39357	2.06989	15.3348	0.743789	14.3713	11.6713	8.30975	34.0535	10.2025	4.2067	2.62348	4.27517	4.3896	26.2301	1.8578400000000002	9.448039999999999	12.1107	10.17	8.8528	15.7309	2.36844	19.3649	0.324164	2.4523	2.97768	1.8109400000000002	4.71392	14.4246	12.9303	37.0022	0.0	44.8509	12.65	4.06529	3.79711	1.8827	7.81026	5.023540000000001	10.3701	2.04969	1.4455799999999999	9.48513	2.05274	13.3175	11.5811	3.08169	17.6715	8.93319	3.50725	11.3128	0.176769	0.372249	3.55142	4.6574	5.37408	7.4977	2.1838900000000003	58.2414	6.522880000000001	15.8554	2.0324299999999997	9.35351	5.10987	7.06654	1.7652400000000001	10.2421	7.186	5.41483	3.17801	8.15045	0.975931
S100A14	S100A14-003	24.9902	12.4671	0.8278059999999999	15.0996	2.2461	1.50486	3.47269	1.1026	21.2966	32.646	11.0158	4.847919999999999	4.8667	3.10392	1.1160700000000001	1.9585099999999998	7.23371	6.51659	9.61363	16.224	1.36517	9.08437	6.2114400000000005	8.84798	1.33964	11.5155	3.7591900000000003	8.19413	0.72227	4.1795800000000005	2.39086	1.87192	6.01461	12.4301	0.788275	21.1006	7.29069	13.4547	7.862439999999999	0.569755	10.6508	6.742389999999999	7.78408	26.7255	2.89931	2.08695	3.3112	5.619	3.8576	2.25524	6.813619999999999	15.3407	4.863569999999999	12.0838	18.8138	4.98939	12.1089	12.7794	10.2008	13.2738	8.38134	2.3965400000000003	12.8065	5.97117	12.2283	6.907539999999999	6.88294	7.33323	8.53014	7.6623	12.0018	4.519769999999999	3.22245	8.09694	13.7183	4.594930000000001	3.28576	5.3541	11.2544	0.155701	13.5654	3.9686	5.89168	7.0905	5.54928	8.01024	8.59344	14.0769	3.65122	2.92014	5.06668	6.669460000000001	15.219000000000001	6.956919999999999	7.438739999999999	11.4466	6.70193	8.07997	5.6536599999999995	0.18127000000000001	1.03334	5.87372	0.44619	1.55705	10.3159	5.89414	10.869000000000002	13.6284	13.517000000000001	7.74448	3.5954599999999997	8.79068	9.886439999999999	1.22475	4.91897	7.15755	15.0787	6.59284	6.423395	4.348675
S100A14	S100A14-005	0.0	0.0	0.0	0.18679400000000002	0.0	0.0	0.165434	0.0	0.0	0.293604	0.602172	0.0	0.1006	0.0	0.0	0.0	0.0	0.0	0.45986899999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.20868	0.06729360000000001	0.0	0.0	0.0	0.194234	0.13649	0.0	0.150364	0.437458	0.5812189999999999	0.634848	0.0	0.41348500000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.256774	0.555287	0.0	0.0	0.37959	0.0	0.790327	0.0	0.0	0.0	0.0	0.0	0.0	0.301306	0.0	0.484887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1911	0.27875	0.0	0.795007	0.0	0.38646199999999997	0.246824	0.0	0.500953	0.0	0.0	0.0	0.0	0.0	0.23597600000000002	0.0	0.502753	0.175612	0.0	0.270483	0.0	0.43476099999999995	0.450383	0.0	0.0	0.0	0.0	0.130521	0.0	0.0	0.461686	0.713866	0.0	0.0	0.0	0.21979899999999997	0.0	0.0	0.0	0.0	0.0	0.3975835	0.0
S100A14	S100A14-001	0.0	1.92324	424.36800000000005	0.0	0.0	930.159	124.78	193.68599999999998	0.0	0.0	2.27047	0.000991235	51.5489	85.7681	730.6289999999999	180.162	6.17673e-06	0.0	0.0	8.55841	512.335	53.5853	0.0002923	58.9976	191.167	0.0	13.2793	0.0	475.31800000000004	31.3012	203.312	81.788	0.000104113	0.059952899999999996	520.856	9.64441	0.0	0.0	0.0	472.13300000000004	0.0	0.35245	0.0	0.0136553	191.292	0.0	0.0	0.0	0.0	16.2918	0.0	0.0	0.0	0.0	0.0	23.6713	0.000623031	0.00010258299999999999	4.09617e-05	0.0	0.0	415.978	0.0	1.2021399999999999e-08	0.0	0.00218712	4.10447e-09	0.0	0.000248428	0.0	0.0	0.0	231.554	0.0	0.0	0.0	11.3612	0.0	3.24587e-07	0.0	0.0	93.4801	0.00092496	4.31885e-09	0.0	0.0	10.8791	15.5024	0.0	9.35237e-10	0.00168885	0.0	0.0	114.006	1.4198599999999998e-05	0.0	0.026958199999999998	0.0	21.2856	0.0	376.041	0.0	355.246	468.565	66.5591	5.5415499999999995e-06	0.0	0.0	0.0	0.0	8.15466e-07	0.166259	0.0	134.222	28.4246	0.0	5.00694e-07	0.0	0.0	0.0
S100A13	S100A13-001	37.3128	10.0667	90.8475	15.7327	7.72956	299.381	26.6299	170.72400000000002	0.0	19.0832	3.08082	5.01267	37.132	108.234	278.164	47.5948	7.656619999999999	23.9726	16.554000000000002	37.2176	123.31	24.7077	10.1073	144.07	33.9891	1.21359	16.1849	6.916930000000001	123.954	36.5819	94.3373	40.9481	3.0508	20.4786	38.4826	154.452	59.5548	23.5507	38.0908	13.6563	4.3977	13.925999999999998	4.21509	60.7345	42.3516	3.6236900000000003	6.41161	28.9241	2.11043	22.0075	50.7159	0.0	119.10600000000001	3.1448099999999997	6.914439999999999	33.3005	47.1898	1.73095	11.745	44.1783	31.1206	52.6782	6.00204	47.9827	2.6114	0.0	19.68	9.26533	12.5469	9.85811	4.78127	64.1821	29.1527	98.5341	1.7415900000000002	3.6372199999999997	7.565189999999999	16.4476	52.8251	7.243239999999999	14.562000000000001	22.4103	0.0	134.285	25.9977	2.5474	0.0	2.69618	8.11905	3.04813	27.2796	4.96644	3.03526	7.43343	8.39607	10.9304	16.3204	0.744258	48.8435	13.3605	230.674	14.3153	124.031	112.75299999999999	18.3398	30.3826	89.1642	20.5647	3.07685	16.8967	13.0142	64.8668	1.3097	78.2575	6.51526	26.3791	18.6591	16.3049	6.677625	18.13465
S100A13	S100A13-201	10.0035	4.37579	4.04394	10.8821	0.0	2.26669	1.4619799999999998	3.21906	2.97536	10.1562	0.673117	0.0	7.63497	10.5231	0.666588	2.2393	0.9561780000000001	1.39178	1.15524	5.22674	1.12394	6.36475	0.0	3.76119	3.18043	0.0	0.0	2.36421	3.9443900000000003	8.41051	10.0296	4.9307099999999995	0.0	0.585667	4.26012	4.07883	9.09018	7.072710000000001	6.24789	0.0	1.2483	4.40289	2.2998	10.6395	0.0	2.26418	2.20079	6.94292	0.381648	0.9640700000000001	12.1878	4.39074	21.2828	1.83827	4.13349	1.55377	0.0	2.2827	7.27995	10.3826	2.19619	1.26777	2.01465	0.822047	5.0637300000000005	3.97315	1.42366	8.08537	3.25027	2.6419099999999998	1.01104	10.6171	3.42029	18.9699	0.60323	1.8913400000000002	1.13985	1.53026	2.83568	3.24746	0.0	2.36855	0.908617	24.8808	7.60693	3.08925	4.7596	2.61425	0.511814	0.997814	2.03531	1.83116	1.72291	3.8410900000000003	3.6227400000000003	1.99889	1.7582900000000001	0.0	2.5605900000000004	2.02985	1.7761	3.4920199999999997	2.2515099999999997	0.942593	5.92119	8.1792	12.3246	2.02707	4.82571	7.145569999999999	0.5079520000000001	10.3182	3.0761	7.254760000000001	0.0	9.03382	3.93675	4.63342	0.3388645	6.96423
S100A13	S100A13-202	136.893	62.2088	10.1793	169.372	2.80306	88.3077	37.2779	130.82299999999998	77.1295	90.6796	11.6489	4.17917	45.6461	75.2308	10.7471	10.5755	21.9987	4.81626	7.76655	87.7163	29.7294	74.2365	12.1385	11.2567	20.3036	51.232	1.49937	59.1325	77.1998	42.511	78.0488	32.8641	10.7615	10.9734	14.6789	33.0795	94.1651	71.0752	52.2488	0.762839	26.8738	24.704	13.8626	86.0076	7.883039999999999	56.1134	14.2071	34.6093	6.00336	4.3232800000000005	43.1623	83.929	80.1987	23.8002	45.674	29.4067	9.18651	43.5706	58.4093	80.9833	34.2572	36.7329	119.21700000000001	14.2717	145.744	60.4819	34.5934	175.958	9.566180000000001	32.7314	17.6695	38.3858	32.3786	34.5952	69.586	59.3459	11.0171	11.7694	48.688	45.4761	4.16349	33.8199	58.6223	116.383	51.4632	71.0595	132.768	70.0984	21.288	1.25957	15.6252	19.9047	58.0359	98.3824	24.816999999999997	54.4242	5.337999999999999	9.10246	32.7501	9.26876	46.7723	32.6276	20.6541	11.6017	137.197	50.7411	84.1536	56.582	84.1664	40.5731	5.648630000000001	84.5842	61.245	50.5675	0.0	36.4321	85.5872	61.6681	5.422075	21.7848
S100A13	S100A13-203	140.233	87.7861	103.165	236.324	19.4077	107.617	58.9524	62.9732	46.93	150.201	31.3222	22.8667	79.5437	134.253	47.5879	44.8883	38.1697	32.8829	46.9769	148.248	47.2428	87.6414	30.3958	128.96200000000002	32.363	36.9516	19.2166	25.5793	107.956	94.5324	95.1648	63.0653	26.7066	53.2498	41.0991	243.858	200.66	111.46799999999999	106.82799999999999	13.325999999999999	37.111999999999995	43.235	22.3948	176.31400000000002	31.926	62.9374	54.263000000000005	61.5187	21.7498	29.2293	113.20200000000001	32.4704	239.338	47.1168	56.6988	44.5491	48.2422	38.559	95.6233	174.692	43.5227	37.4725	54.2438	50.4739	37.3287	36.4727	58.5605	98.0464	48.6798	57.1605	51.6444	112.625	49.1138	163.953	53.1096	63.7236	44.0787	48.1034	105.81200000000001	43.7833	46.8352	81.3959	50.6859	236.953	120.40799999999999	35.5752	78.1678	48.4567	50.1371	12.5845	47.1704	40.0196	37.7778	87.3246	52.3473	100.439	53.1055	23.1963	51.7022	27.5917	80.6985	58.0704	58.6076	84.3637	100.949	107.275	197.843	93.9818	69.2747	76.9569	28.6176	113.887	36.7013	57.0344	12.263	94.5665	118.743	92.1592	23.4501	63.96855
S100A13	S100A13-002	8.781460000000001	4.96531	4.94285	3.26095	0.0	6.81427	3.18193	10.3225	4.93762	2.90475	2.15555	0.317422	3.1009599999999997	3.7962599999999997	0.0	0.71917	4.01356	0.0	0.0	1.953	2.70221	0.0	3.59639	2.54814	1.70088	1.61111	1.24256	4.50985	1.53095	0.6580189999999999	1.52944	0.0	0.0	1.2962	0.0	11.3944	3.19181	3.69058	0.657316	0.0	5.1643	0.9592959999999999	1.89862	3.1793	0.0	3.79463	1.04861	2.05923	0.0	0.0	3.0421099999999996	4.181369999999999	7.19125	4.02121	3.15428	3.89604	0.905328	1.87238	1.04905	0.0	0.8741450000000001	0.0	12.6443	1.99872	1.55301	0.903954	3.4504	5.12841	0.0	0.0	4.14164	0.0	1.63155	5.15943	3.6667099999999997	4.64036	0.0	4.241140000000001	3.46621	2.19712	4.47401	5.9829	5.703530000000001	2.3647400000000003	0.8321620000000001	1.36921	2.5664	5.63206	1.06821	0.0	3.3007800000000005	0.0	2.5121	5.80355	1.95595	5.52343	1.49574	0.766301	3.95168	0.0	0.752163	2.01998	0.0	0.0	3.0221299999999998	0.744203	3.55643	0.0	5.7298599999999995	3.01986	0.0	1.70592	3.8092300000000003	0.0	3.0672200000000003	0.9638469999999999	0.862718	3.4824900000000003	0.57867	0.527995
S100A13	S100A13-006	3.95535	2.39368	2.52815	4.58916	0.634871	0.996917	3.06237	1.78614	1.6936	2.11706	1.33178	0.51064	1.3738299999999999	1.5541200000000002	0.8412459999999999	1.6699400000000002	1.6676400000000002	1.85507	1.8726099999999999	2.43485	0.716949	1.6584900000000002	1.65107	4.52473	1.19731	2.08792	1.9307400000000001	1.96462	4.10117	2.37058	1.82725	1.6231200000000001	0.5016649999999999	1.34437	5.75047	5.7021	4.52498	2.47725	1.63694	1.0661200000000002	2.18108	1.17334	1.2252299999999998	4.25798	0.43747299999999995	2.5924099999999997	1.98092	1.62895	0.473612	0.6189140000000001	3.32962	3.53131	5.19994	3.4093	1.7272599999999998	0.826599	2.04753	1.5743200000000002	2.57523	5.07359	1.4717	1.08388	4.14476	6.40595	4.11236	2.49586	2.90897	4.90376	2.31877	1.3733799999999998	3.0381099999999996	4.26569	1.23715	5.88806	4.19539	4.37856	1.1124	5.08891	3.73492	2.85131	2.7554	2.57258	3.3163300000000002	6.59293	1.95708	2.81217	4.02886	1.79562	2.9424099999999997	0.28775	2.48639	0.924178	1.5653299999999999	2.25392	1.2077	2.7238599999999997	1.1840000000000002	1.1036700000000002	2.36654	1.52223	1.11951	1.4063299999999999	1.26435	0.825574	2.03458	1.7464400000000002	6.92957	2.3273900000000003	2.82019	1.8479599999999998	0.98979	2.18515	1.97948	0.895583	0.650984	2.00786	2.44137	1.4417799999999998	0.580294	1.456475
S100A1	S100A1-001	531.95	4.0987599999999995	7.09883	82.5677	0.359547	100.09700000000001	8.05942	19.1212	36.0584	80.5327	1.1023399999999999	0.181161	18.8254	23.2562	2.35926	0.72825	0.5623819999999999	0.38711799999999996	0.780257	18.6191	3.76304	26.0916	0.566037	7.670439999999999	30.2692	4.4597	0.870721	52.5927	43.1819	63.0689	32.9115	8.8168	1.51235	0.237777	1.04893	69.8183	145.40200000000002	49.8516	2.18014	0.09547939999999999	6.02961	5.32536	1.25424	62.0501	0.8065939999999999	0.211042	0.701828	27.4615	0.31817199999999995	0.699994	94.6079	33.9979	129.776	2.8723	47.4842	23.5465	0.48698500000000006	27.8956	34.7847	54.744	9.301169999999999	12.8583	89.7814	0.0	46.0791	17.2387	10.7453	51.482	0.179425	7.74175	1.1115899999999999	60.9735	12.6733	239.179	5.58286	4.4418	0.3824	0.758316	3.7535300000000005	0.607529	2.2544299999999997	2.5913	0.599563	79.1985	37.1342	20.1098	13.9471	40.5789	0.52936	0.07342810000000001	12.2306	5.45705	41.0133	418.844	6.82706	12.8554	4.31367	1.02188	317.132	0.5714319999999999	19.7454	12.1158	1.5658299999999998	1.74753	58.106	24.0567	20.1037	33.1902	114.34200000000001	21.0949	0.23320500000000002	26.0343	53.9336	10.7787	0.276951	11.9556	44.1852	45.7219	2.49867	9.675105
S100A1	S100A1-005	69.9472	1.41075	0.553004	17.6066	0.21585300000000002	7.252439999999999	0.0	0.42847399999999997	8.03992	12.6156	0.0	0.0	2.34475	1.56545	0.613686	0.0	0.230425	0.0	0.0	1.9186599999999998	0.0	3.41991	0.0	0.0	3.01578	0.903536	0.0	21.9506	3.8641099999999997	11.3967	1.13154	1.67071	0.187752	0.24419699999999997	0.0	3.99928	14.9013	12.0039	0.276507	0.0	1.68156	2.02258	0.0	8.0457	0.0	0.0	0.0	6.4284300000000005	0.0	0.0	15.6111	8.58726	9.43977	0.0	6.014880000000001	3.12815	0.0	3.5663099999999996	8.82628	7.23187	1.7866900000000001	2.2210799999999997	14.3236	0.697922	17.6024	5.01273	0.780122	18.78	0.0	0.9382440000000001	0.274231	10.8471	0.563886	30.3851	1.8939	0.8889299999999999	0.0	0.241812	0.0117611	0.51915	0.24602399999999996	0.22835	0.5129319999999999	23.5438	6.338080000000001	2.45035	6.1946	9.98633	0.177069	0.0157291	2.23774	1.10617	14.6512	56.7486	1.5907200000000001	1.19851	0.49665699999999996	0.0	35.1799	0.00638831	1.28131	1.1207	0.0	0.789258	6.91933	3.98423	4.31734	5.721019999999999	34.4252	2.94861	0.0	4.8059199999999995	9.2071	2.03104	0.0	2.2000900000000003	6.789810000000001	4.87409	0.731419	1.03882
S100A1	S100A1-003	1.08477	0.8624809999999999	0.0	1.34806	0.0846138	0.07987530000000001	0.0	0.11433199999999999	0.24666	1.40136	0.06490660000000001	0.0	0.07107469999999999	0.0	0.0	0.0	0.35377800000000004	0.10989700000000001	0.215727	0.303844	0.0	1.2364899999999999	0.105371	0.48556800000000006	0.0	0.935966	0.126252	0.30704000000000004	0.0735848	0.143621	0.348046	0.0	0.0781408	0.078091	0.0772683	0.34473200000000004	0.7244229999999999	0.607546	0.0	0.0	0.353044	0.0927951	0.0771555	0.34053	0.0	0.661346	0.20632399999999998	0.09807569999999999	0.0813575	0.0	0.17448699999999998	0.7034560000000001	0.43666800000000006	0.296593	0.322766	0.250203	0.33208899999999997	0.109243	0.376101	0.557353	0.0	0.154763	0.898395	0.9811120000000001	0.527816	0.103148	0.09008789999999998	0.774782	0.8552299999999999	0.148393	0.384322	1.39934	0.0	1.0658	1.87621	0.487307	0.0	0.8731530000000001	0.565551	0.748941	0.225334	0.0800015	0.246346	1.75305	0.651539	0.0945332	0.37708	0.28449800000000003	0.432385	0.0981906	0.18628599999999998	0.0849307	0.7195090000000001	1.22377	0.132122	0.446171	0.16850199999999999	0.279186	0.446039	0.0	0.09167639999999999	0.22724699999999998	0.0	0.0846474	0.24527600000000002	0.0903823	0.610408	0.733645	0.723263	0.288995	0.0	0.47499399999999997	0.318642	0.17483800000000002	0.0	0.429933	0.44150600000000007	0.168225	0.0	0.173066
S100A1	S100A1-004	6.6272199999999994	0.29934499999999997	0.0	0.893417	0.0	0.0	0.152448	0.0	0.37790100000000004	0.271548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11498599999999999	0.184473	0.31848699999999996	0.0	0.0	0.0	0.0	0.0	2.07258	0.0	1.83919	0.18555	0.0	0.0	0.0	0.0	0.36243800000000004	1.62667	0.0	0.0	0.0	0.0	0.0	0.0	0.49917799999999996	0.0	0.0	0.0	0.34741500000000003	0.0	0.0	1.3794899999999999	0.0	0.9240440000000001	0.0	0.23714899999999997	0.0	0.0	0.0	0.9965299999999999	1.18535	0.0	0.128734	0.0	0.0	0.0	0.0	0.0	0.618347	0.0	0.0	0.0	0.764783	0.0	0.542805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8979790000000001	0.26555500000000004	0.0	0.0	0.0	0.0	0.0	0.31840599999999997	0.0	0.723658	5.52625	0.0548394	0.0	0.0	0.0	5.06992	0.0	0.23230599999999998	0.128934	0.32455500000000004	0.0	0.0	0.0	0.0	0.300286	0.200956	0.8093	0.0	0.0	0.335206	0.0	0.0	0.5189600000000001	0.32944	0.47182299999999994	0.0	0.2397725
S100A1	S100A1-002	1.0428	0.193076	0.113167	0.31046	0.0703091	0.116224	0.144282	0.029453399999999998	0.201534	0.307577	0.104327	0.0814852	0.0489611	0.038554000000000005	0.0	0.0487472	0.15417899999999998	0.209223	0.46383	0.182365	0.0	0.047030699999999995	0.336303	0.363154	0.0822962	0.42844399999999994	0.056264499999999995	0.659431	0.22342800000000002	0.21498	0.0666571	0.0715776	0.028356799999999998	0.10418	0.10951	0.45283599999999996	0.312985	0.20905700000000002	0.13426	0.0101221	0.486573	0.0849672	0.199294	0.252535	0.016896	0.465753	0.147093	0.269374	0.104557	0.062456399999999995	0.444495	0.686389	0.389907	0.627441	0.370137	0.04119419999999999	0.379646	0.21310900000000002	0.23690999999999998	0.615582	0.08512810000000001	0.07847280000000001	0.8028810000000001	1.2412299999999998	0.8360920000000001	0.495411	0.6184970000000001	0.704336	0.6362760000000001	0.18343299999999998	0.517714	0.54357	0.100052	1.2521200000000001	0.6799609999999999	1.2916299999999998	0.055518899999999996	1.4180700000000002	0.52687	0.520768	0.532492	0.108102	0.265377	0.33820900000000004	0.184712	0.37635100000000005	0.24511999999999998	0.170235	0.429547	0.0367811	0.42580500000000004	0.01636	0.26356999999999997	0.9157639999999999	0.137587	0.221698	0.19607	0.141941	0.56365	0.332214	0.061790899999999996	0.19078499999999998	0.041104	0.0240764	0.15012999999999999	0.087628	0.722881	0.277133	0.909934	0.232604	0.0562158	0.053094600000000006	0.5157390000000001	0.024316499999999998	0.0339957	0.311371	0.302673	0.15947	0.0943643	0.2437432
LCE5A	LCE5A-001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0466732	0.0	0.0	0.0	0.0	0.0225276	0.0318233	0.10197200000000001	0.0	0.0	0.0226876	0.0	0.036659500000000005	0.0	0.0	0.0	0.0	0.0332116	0.0463039	0.0	0.0	0.0	0.024550299999999997	0.12241700000000001	0.0510101	0.028776999999999997	0.0	0.022182	0.0	0.0	0.0246487	0.0	0.0	0.0	0.0	0.0	0.032395099999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.106169	0.0	0.0346582	0.0	0.040128	0.0	0.0	0.0	0.029823400000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028039099999999997	0.0	0.0	0.0	0.0	0.0520688	0.0	0.0	0.0	0.0	0.095566	0.0	0.0	0.0	0.0630938	0.0	0.0	0.0	0.0308431	0.0	0.0	0.0	0.021322499999999998	0.0	0.019337299999999998	0.032194400000000005	0.0	0.0	0.08554830000000001	0.0	0.0332272	0.0	0.026592	0.1204	0.23683400000000002	0.034703	0.0199415	0.0	0.0	0.0	0.0	0.0	0.0	0.11738499999999999	0.0	0.054274699999999995	0.0	0.0184807
